word,count,fraction
summer,6468,0.000190655403298816
episode,6459,0.0001903901128489568
islands,6444,0.00018994796209919146
et,6443,0.00018991848538254041
emperor,6403,0.00018873941671649952
v,6401,0.00018868046328319747
align,6395,0.00018850360298329133
sur,6384,0.00018817935910013007
1970,6382,0.00018812040566682805
1969,6370,0.00018776668506701575
force,6366,0.00018764877820041167
information,6349,0.00018714767401734427
notes,6293,0.000185496977884887
point,6291,0.00018543802445158494
gold,6247,0.00018414104891893994
fire,6220,0.00018334517756936233
makes,6217,0.00018325674741940926
ice,6185,0.00018231349248657653
pp,6184,0.0001822840157699255
match,6179,0.0001821366321866704
1968,6174,0.00018198924860341527
empire,6173,0.00018195977188676426
night,6167,0.00018178291158685812
local,6164,0.00018169448143690506
cities,6155,0.00018142919098704583
democratic,6124,0.00018051541277086414
lot,6109,0.0001800732620210988
blue,6105,0.0001799553551544947
1967,6105,0.0001799553551544947
others,6098,0.00017974901813793754
color,6095,0.00017966058798798447
natural,6070,0.0001789236700717089
academy,6066,0.0001788057632051048
composer,6052,0.00017839308917199048
texas,6044,0.0001781572754387823
social,6030,0.00017774460140566797
race,6022,0.0001775087876724598
character,6014,0.00017727297393925161
formed,6011,0.00017718454378929855
middle,6001,0.0001768897766227883
late,5978,0.0001762118121398148
research,5973,0.00017606442855655968
greek,5972,0.00017603495183990864
33,5952,0.0001754454175068882
level,5942,0.00017515065034037796
stars,5932,0.00017485588317386774
similar,5918,0.00017444320914075342
prize,5914,0.00017432530227414934
elected,5911,0.00017423687212419624
rights,5908,0.00017414844197424317
sports,5907,0.00017411896525759216
km,5895,0.0001737652446577799
change,5893,0.00017370629122447784
computer,5893,0.00017370629122447784
1964,5890,0.00017361786107452477
spain,5886,0.00017349995420792069
africa,5861,0.0001727630362916451
led,5849,0.00017240931569183283
due,5839,0.00017211454852532262
open,5833,0.00017193768822541648
34,5825,0.0001717018744922083
paris,5811,0.00017128920045909396
control,5805,0.00017111234015918783
events,5803,0.00017105338672588577
road,5790,0.0001706701894094225
wife,5790,0.0001706701894094225
final,5784,0.00017049332910951635
caused,5778,0.00017031646880961022
non,5773,0.0001701690852263551
space,5758,0.00016972693447658976
me,5758,0.00016972693447658976
angeles,5756,0.0001696679810432877
places,5749,0.00016946164402673055
x,5739,0.0001691668768602203
musician,5734,0.00016901949327696522
iii,5732,0.00016896053984366316
energy,5726,0.00016878367954375703
put,5723,0.00016869524939380396
although,5720,0.0001686068192438509
located,5690,0.00016772251774432019
page,5684,0.00016754565744441405
received,5683,0.00016751618072776304
brown,5680,0.00016742775057780997
tropical,5675,0.00016728036699455485
run,5666,0.00016701507654469564
areas,5660,0.0001668382162447895
martin,5656,0.00016672030937818543
author,5645,0.00016639606549502417
animals,5643,0.00016633711206172211
produced,5643,0.00016633711206172211
records,5638,0.00016618972847846702
35,5618,0.00016560019414544656
